,url,fname,val_type
0,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/2496.jpg,2496.jpg,pos
1,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/1857.jpg,1857.jpg,pos
2,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/3267.jpg,3267.jpg,pos
3,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/6449.jpg,6449.jpg,pos
4,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0114.jpg,0114.jpg,pos
5,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0646.jpg,0646.jpg,pos
6,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/2409.jpg,2409.jpg,pos
7,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/1787.jpg,1787.jpg,pos
8,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/1827.jpg,1827.jpg,pos
9,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0580.jpg,0580.jpg,pos
10,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/6507.jpg,6507.jpg,pos
11,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4668.jpg,4668.jpg,pos
12,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/6341.jpg,6341.jpg,pos
13,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4238.jpg,4238.jpg,pos
14,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/1608.jpg,1608.jpg,pos
15,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/3522.jpg,3522.jpg,pos
16,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/6928.jpg,6928.jpg,pos
17,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0136.jpg,0136.jpg,pos
18,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0169.jpg,0169.jpg,pos
19,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0390.jpg,0390.jpg,pos
20,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/7682.jpg,7682.jpg,pos
21,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/6522.jpg,6522.jpg,pos
22,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/2656.jpg,2656.jpg,pos
23,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4631.jpg,4631.jpg,pos
24,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/2634.jpg,2634.jpg,pos
25,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/3379.jpg,3379.jpg,pos
26,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/7683.jpg,7683.jpg,pos
27,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/2788.jpg,2788.jpg,pos
28,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4689.jpg,4689.jpg,pos
29,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0178.jpg,0178.jpg,pos
30,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0427.jpg,0427.jpg,pos
31,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/5095.jpg,5095.jpg,pos
32,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0116.jpg,0116.jpg,pos
33,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/6463.jpg,6463.jpg,pos
34,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/1782.jpg,1782.jpg,pos
35,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/1236.jpg,1236.jpg,pos
36,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0916.jpg,0916.jpg,pos
37,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0670.jpg,0670.jpg,pos
38,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/5111.jpg,5111.jpg,pos
39,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/4136.jpg,4136.jpg,pos
40,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/3048.jpg,3048.jpg,pos
41,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/3954.jpg,3954.jpg,pos
42,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0793.jpg,0793.jpg,pos
43,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0122.jpg,0122.jpg,pos
44,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/0087.jpg,0087.jpg,pos
45,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-img/2484.jpg,2484.jpg,pos
0,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0944.jpg,0944.jpg,neg
1,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4835.jpg,4835.jpg,neg
2,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/3399.jpg,3399.jpg,neg
3,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7946.jpg,7946.jpg,neg
4,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4401.jpg,4401.jpg,neg
5,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2395.jpg,2395.jpg,neg
6,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6401.jpg,6401.jpg,neg
7,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2291.jpg,2291.jpg,neg
8,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/5203.jpg,5203.jpg,neg
9,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/3578.jpg,3578.jpg,neg
10,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0421.jpg,0421.jpg,neg
11,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4328.jpg,4328.jpg,neg
12,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/3295.jpg,3295.jpg,neg
13,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0220.jpg,0220.jpg,neg
14,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6428.jpg,6428.jpg,neg
15,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/3951.jpg,3951.jpg,neg
16,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/3469.jpg,3469.jpg,neg
17,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4510.jpg,4510.jpg,neg
18,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6470.jpg,6470.jpg,neg
19,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/6524.jpg,6524.jpg,neg
20,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0213.jpg,0213.jpg,neg
21,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4469.jpg,4469.jpg,neg
22,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7430.jpg,7430.jpg,neg
23,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/5116.jpg,5116.jpg,neg
24,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/3802.jpg,3802.jpg,neg
25,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2716.jpg,2716.jpg,neg
26,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2283.jpg,2283.jpg,neg
27,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/5240.jpg,5240.jpg,neg
28,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/5107.jpg,5107.jpg,neg
29,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0586.jpg,0586.jpg,neg
30,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0921.jpg,0921.jpg,neg
31,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4512.jpg,4512.jpg,neg
32,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4257.jpg,4257.jpg,neg
33,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4364.jpg,4364.jpg,neg
34,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0146.jpg,0146.jpg,neg
35,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/8001.jpg,8001.jpg,neg
36,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7113.jpg,7113.jpg,neg
37,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/1709.jpg,1709.jpg,neg
38,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0259.jpg,0259.jpg,neg
39,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7685.jpg,7685.jpg,neg
40,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0503.jpg,0503.jpg,neg
41,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/4473.jpg,4473.jpg,neg
42,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/2490.jpg,2490.jpg,neg
43,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/0322.jpg,0322.jpg,neg
44,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/1031.jpg,1031.jpg,neg
45,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-img/7545.jpg,7545.jpg,neg
0,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/pos-dummy/beauty.png,beauty.png,neg_dummy
0,https://raw.githubusercontent.com/saeedeh/sensoryValence-onlineStudy/main/stimuli/neg-dummy/Cruel.png,Cruel.png,pos_dummy
